"","","", "java-fannkuch-redux", "java-reverse-complement", "java-fasta", "java-n-body", "kotlin-converted-fannkuch-redux", "kotlin-converted-reverse-complement", "kotlin-converted-fasta", "kotlin-converted-n-body", "kotlin-idiomatic-fannkuch-redux", "kotlin-idiomatic-reverse-complement", "kotlin-idiomatic-fasta", "kotlin-idiomatic-n-body"
"GOTO NEW_INSTANCE INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.004329004329004329, 0.0
"GOTO SGET SGET""","","", 0.0, 0.008298755186721992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"GOTO SGET_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"GOTO SGET_OBJECT NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"GOTO_16 ADD_INT_LIT8 GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"GOTO_16 SPUT SPUT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_EQ ADD_INT_LIT8 APUT""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_EQ ADD_INT_LIT8 GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_EQ IF_EQZ CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_EQ INVOKE_VIRTUAL REM_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_EQZ ADD_INT_LIT8 MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_EQZ ADD_INT_LIT8 SHR_INT_LIT8""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_EQZ AGET_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_EQZ CHECK_CAST IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_EQZ CHECK_CAST MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_EQZ CONST_WIDE_16 AND_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009188361408882083
"IF_EQZ CONST_WIDE_16 MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_EQZ INVOKE_INTERFACE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0021645021645021645, 0.0
"IF_EQZ INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_EQZ MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_EQZ MOVE_OBJECT_FROM16 IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_EQZ MOVE_OBJECT_FROM16 IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010719754977029096
"IF_EQZ MOVE_OBJECT_FROM16 INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_EQZ NEW_INSTANCE INVOKE_DIRECT""","","", 0.0, 0.0, 0.010810810810810811, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_EQZ SGET_OBJECT SGET""","","", 0.0, 0.008298755186721992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE ADD_INT_LIT8 AGET""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_GE AGET APUT""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_GE AGET CMPG_FLOAT""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE AGET SUB_INT""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE AGET_OBJECT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_GE AGET_OBJECT IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE AGET_OBJECT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.004329004329004329, 0.0
"IF_GE AGET_OBJECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_GE AGET_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_GE APUT ADD_INT_LIT8""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_GE ARRAY_LENGTH IF_NE""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_GE CONST_HIGH16 INVOKE_STATIC""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE CONST_WIDE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"IF_GE IGET_OBJECT AGET""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE IGET_OBJECT AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"IF_GE IGET_OBJECT AGET_WIDE""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE IGET_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_GE IGET_WIDE IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_GE INVOKE_INTERFACE MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_GE INVOKE_VIRTUAL MOVE_RESULT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE INVOKE_VIRTUAL MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_GE INVOKE_VIRTUAL_RANGE MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"IF_GE MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE MOVE_OBJECT_FROM16 IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0069124423963133645, 0.0, 0.0, 0.0, 0.005747126436781609, 0.0, 0.0, 0.0, 0.004594180704441042
"IF_GE MOVE_OBJECT_FROM16 IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE SGET_OBJECT AGET_BYTE""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE SGET_OBJECT CONST_HIGH16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE SGET_OBJECT INT_TO_BYTE""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE SGET_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GE SGET_OBJECT SGET""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GEZ MOVE GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_GT MOVE CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_LE CONST_4 RETURN""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LE INVOKE_STATIC RETURN_VOID""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LE MOVE_FROM16 REM_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_LE MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.005474452554744526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LE SGET SGET""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LE SGET_OBJECT SGET""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LE SGET_OBJECT SGET_OBJECT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ ADD_INT_LIT8 GOTO""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ ADD_INT_LIT8 GOTO_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_LEZ CONST_16 IF_LT""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ CONST_16 MOVE_FROM16""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ CONST_4 AGET_OBJECT""","","", 0.011363636363636364, 0.0, 0.005405405405405406, 0.0, 0.011235955056179775, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ IGET IF_LT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IF_LEZ IGET MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ INVOKE_STATIC SGET_OBJECT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ SGET SGET""","","", 0.0, 0.008298755186721992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT CONST_16 CONST""","","", 0.0, 0.0, 0.010810810810810811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT CONST_4 CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_LT IGET IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT INVOKE_VIRTUAL CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_LT INVOKE_VIRTUAL_RANGE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_LT MOVE IF_NE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_LTZ ADD_INT_LIT8 IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_LTZ AGET_OBJECT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_LTZ MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LTZ SGET ADD_INT_2ADDR""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LTZ SGET SPUT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE CONST_4 ADD_INT_LIT8""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IF_NE CONST_4 INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE CONST_4 MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE IGET IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IF_NE INVOKE_STATIC MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_NE INVOKE_STATIC SGET_OBJECT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE INVOKE_VIRTUAL CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE MOVE RETURN""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE NEW_INSTANCE INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_NE RETURN ADD_INT_LIT8""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE SGET ADD_INT_LIT8""","","", 0.0, 0.012448132780082987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE SGET_OBJECT INVOKE_VIRTUAL""","","", 0.011363636363636364, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NEZ CONST_4 IF_EQ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_NEZ CONST_4 RETURN""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IF_NEZ IGET_WIDE IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009188361408882083
"IF_NEZ INVOKE_VIRTUAL ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IF_NEZ MOVE GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IF_NEZ MOVE IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_NEZ MOVE IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"IF_NEZ MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NEZ NEW_INSTANCE INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IF_NEZ SPUT SGET""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET ADD_INT_LIT8 MUL_INT_LIT16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET ADD_INT_LIT8 REM_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IF_LT CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET IF_LT IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IF_LT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET IF_LT INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET IF_LT MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET IF_NE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IF_NE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IGET IF_LT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IGET IGET IF_NE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET INT_TO_DOUBLE ADD_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET INT_TO_DOUBLE DIV_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET INT_TO_DOUBLE MUL_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET INT_TO_DOUBLE REM_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"IGET MOVE_FROM16 IF_LT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET NEW_ARRAY ARRAY_LENGTH""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET FLOAT_TO_DOUBLE""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_OBJECT IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.013824884792626729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_OBJECT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011494252873563218, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_OBJECT INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_WIDE DOUBLE_TO_FLOAT""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT ARRAY_LENGTH CONST_4""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT ARRAY_LENGTH IF_GE""","","", 0.0, 0.0, 0.005405405405405406, 0.002304147465437788, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT ARRAY_LENGTH MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT CHECK_CAST ARRAY_LENGTH""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030627871362940277
"IGET_OBJECT CHECK_CAST INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT CONST_4 AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004594180704441042
"IGET_OBJECT DOUBLE_TO_FLOAT APUT""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT IGET_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT INVOKE_INTERFACE MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT INVOKE_INTERFACE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT INVOKE_INTERFACE NOP""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT INVOKE_STATIC MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT INVOKE_STATIC SGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"IGET_OBJECT MOVE_OBJECT_FROM16 AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.027649769585253458, 0.0, 0.0, 0.0, 0.022988505747126436, 0.0, 0.0, 0.0, 0.018376722817764167
"IGET_OBJECT MOVE_OBJECT_FROM16 CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038314176245210726, 0.0, 0.0, 0.0, 0.0030627871362940277
